url_core,party_short,N_url,N,rel_party,rel_core,rel_core_centered
photo-alsace,GPS,1,0,0,0,0
photo-alsace,FDP,1,0,0,0,0
photo-alsace,SP,1,0,0,0,0
photo-alsace,SVP,1,0,0,0,0
swissrail,Misc.,2,0,0,0,0
swissrail,BDP,2,0,0,0,0
swissrail,EVP,2,0,0,0,0
swissrail,GLP,2,0,0,0,0
swissrail,CVP,2,2,0.000220994475138122,1,1
swissrail,GPS,2,0,0,0,0
swissrail,FDP,2,0,0,0,0
swissrail,SP,2,0,0,0,0
swissrail,SVP,2,0,0,0,0
rumantsch,Misc.,1,0,0,0,0
rumantsch,BDP,1,0,0,0,0
rumantsch,EVP,1,0,0,0,0
rumantsch,GLP,1,0,0,0,0
rumantsch,CVP,1,1,0.000110497237569061,1,1
rumantsch,GPS,1,0,0,0,0
rumantsch,FDP,1,0,0,0,0
rumantsch,SP,1,0,0,0,0
rumantsch,SVP,1,0,0,0,0
surselva,Misc.,3,0,0,0,0
surselva,BDP,3,0,0,0,0
surselva,EVP,3,0,0,0,0
surselva,GLP,3,0,0,0,0
surselva,CVP,3,3,0.000331491712707182,1,1
surselva,GPS,3,0,0,0,0
surselva,FDP,3,0,0,0,0
surselva,SP,3,0,0,0,0
surselva,SVP,3,0,0,0,0
allianceswisspass,Misc.,1,0,0,0,0
allianceswisspass,BDP,1,0,0,0,0
allianceswisspass,EVP,1,0,0,0,0
allianceswisspass,GLP,1,0,0,0,0
allianceswisspass,CVP,1,1,0.000110497237569061,1,1
allianceswisspass,GPS,1,0,0,0,0
allianceswisspass,FDP,1,0,0,0,0
allianceswisspass,SP,1,0,0,0,0
allianceswisspass,SVP,1,0,0,0,0
litra,Misc.,9,0,0,0,0
litra,BDP,9,0,0,0,0
litra,EVP,9,0,0,0,0
litra,GLP,9,0,0,0,0
litra,CVP,9,9,0.000994475138121547,1,1
litra,GPS,9,0,0,0,0
litra,FDP,9,0,0,0,0
litra,SP,9,0,0,0,0
litra,SVP,9,0,0,0,0
bahnoldtimer,Misc.,1,0,0,0,0
bahnoldtimer,BDP,1,0,0,0,0
bahnoldtimer,EVP,1,0,0,0,0
bahnoldtimer,GLP,1,0,0,0,0
bahnoldtimer,CVP,1,1,0.000110497237569061,1,1
bahnoldtimer,GPS,1,0,0,0,0
bahnoldtimer,FDP,1,0,0,0,0
bahnoldtimer,SP,1,0,0,0,0
bahnoldtimer,SVP,1,0,0,0,0
cvp-gr,Misc.,3,0,0,0,0
cvp-gr,BDP,3,0,0,0,0
cvp-gr,EVP,3,0,0,0,0
cvp-gr,GLP,3,0,0,0,0
cvp-gr,CVP,3,3,0.000331491712707182,1,1
cvp-gr,GPS,3,0,0,0,0
cvp-gr,FDP,3,0,0,0,0
cvp-gr,SP,3,0,0,0,0
cvp-gr,SVP,3,0,0,0,0
ilmoesano,Misc.,1,0,0,0,0
ilmoesano,BDP,1,0,0,0,0
ilmoesano,EVP,1,0,0,0,0
ilmoesano,GLP,1,0,0,0,0
ilmoesano,CVP,1,1,0.000110497237569061,1,1
ilmoesano,GPS,1,0,0,0,0
ilmoesano,FDP,1,0,0,0,0
ilmoesano,SP,1,0,0,0,0
ilmoesano,SVP,1,0,0,0,0
lucomagno,Misc.,2,0,0,0,0
lucomagno,BDP,2,0,0,0,0
lucomagno,EVP,2,0,0,0,0
lucomagno,GLP,2,0,0,0,0
lucomagno,CVP,2,2,0.000220994475138122,1,1
lucomagno,GPS,2,0,0,0,0
lucomagno,FDP,2,0,0,0,0
lucomagno,SP,2,0,0,0,0
lucomagno,SVP,2,0,0,0,0
mortimer-reisemagazin,Misc.,1,0,0,0,0
mortimer-reisemagazin,BDP,1,0,0,0,0
mortimer-reisemagazin,EVP,1,0,0,0,0
mortimer-reisemagazin,GLP,1,0,0,0,0
mortimer-reisemagazin,CVP,1,1,0.000110497237569061,1,1
mortimer-reisemagazin,GPS,1,0,0,0,0
mortimer-reisemagazin,FDP,1,0,0,0,0
mortimer-reisemagazin,SP,1,0,0,0,0
mortimer-reisemagazin,SVP,1,0,0,0,0
operaviva,Misc.,1,0,0,0,0
operaviva,BDP,1,0,0,0,0
operaviva,EVP,1,0,0,0,0
operaviva,GLP,1,0,0,0,0
operaviva,CVP,1,1,0.000110497237569061,1,1
operaviva,GPS,1,0,0,0,0
operaviva,FDP,1,0,0,0,0
operaviva,SP,1,0,0,0,0
operaviva,SVP,1,0,0,0,0
parcadula,Misc.,1,0,0,0,0
parcadula,BDP,1,0,0,0,0
parcadula,EVP,1,0,0,0,0
parcadula,GLP,1,0,0,0,0
parcadula,CVP,1,1,0.000110497237569061,1,1
parcadula,GPS,1,0,0,0,0
parcadula,FDP,1,0,0,0,0
parcadula,SP,1,0,0,0,0
parcadula,SVP,1,0,0,0,0
rega,Misc.,2,0,0,0,0
rega,BDP,2,0,0,0,0
rega,EVP,2,0,0,0,0
rega,GLP,2,0,0,0,0
rega,CVP,2,2,0.000220994475138122,1,1
rega,GPS,2,0,0,0,0
rega,FDP,2,0,0,0,0
rega,SP,2,0,0,0,0
rega,SVP,2,0,0,0,0
vaterland,Misc.,1,0,0,0,0
vaterland,BDP,1,0,0,0,0
vaterland,EVP,1,0,0,0,0
vaterland,GLP,1,0,0,0,0
vaterland,CVP,1,1,0.000110497237569061,1,1
vaterland,GPS,1,0,0,0,0
vaterland,FDP,1,0,0,0,0
vaterland,SP,1,0,0,0,0
vaterland,SVP,1,0,0,0,0
xn--natrlich-anders-1vb,Misc.,1,0,0,0,0
xn--natrlich-anders-1vb,BDP,1,0,0,0,0
xn--natrlich-anders-1vb,EVP,1,0,0,0,0
xn--natrlich-anders-1vb,GLP,1,0,0,0,0
xn--natrlich-anders-1vb,CVP,1,1,0.000110497237569061,1,1
xn--natrlich-anders-1vb,GPS,1,0,0,0,0
xn--natrlich-anders-1vb,FDP,1,0,0,0,0
xn--natrlich-anders-1vb,SP,1,0,0,0,0
xn--natrlich-anders-1vb,SVP,1,0,0,0,0
compenswiss,Misc.,1,0,0,0,0
compenswiss,BDP,1,0,0,0,0
compenswiss,EVP,1,0,0,0,0
compenswiss,GLP,1,0,0,0,0
compenswiss,CVP,1,1,0.000110497237569061,1,1
compenswiss,GPS,1,0,0,0,0
compenswiss,FDP,1,0,0,0,0
compenswiss,SP,1,0,0,0,0
compenswiss,SVP,1,0,0,0,0
chef-sache,Misc.,1,0,0,0,0
chef-sache,BDP,1,0,0,0,0
chef-sache,EVP,1,0,0,0,0
chef-sache,GLP,1,0,0,0,0
chef-sache,CVP,1,1,0.000110497237569061,1,1
chef-sache,GPS,1,0,0,0,0
chef-sache,FDP,1,0,0,0,0
chef-sache,SP,1,0,0,0,0
chef-sache,SVP,1,0,0,0,0
claudermont,Misc.,1,0,0,0,0
claudermont,BDP,1,0,0,0,0
claudermont,EVP,1,0,0,0,0
claudermont,GLP,1,0,0,0,0
claudermont,CVP,1,1,0.000110497237569061,1,1
claudermont,GPS,1,0,0,0,0
claudermont,FDP,1,0,0,0,0
claudermont,SP,1,0,0,0,0
claudermont,SVP,1,0,0,0,0
natuerliches-mineralwasser,Misc.,1,0,0,0,0
natuerliches-mineralwasser,BDP,1,0,0,0,0
natuerliches-mineralwasser,EVP,1,0,0,0,0
natuerliches-mineralwasser,GLP,1,0,0,0,0
natuerliches-mineralwasser,CVP,1,1,0.000110497237569061,1,1
natuerliches-mineralwasser,GPS,1,0,0,0,0
natuerliches-mineralwasser,FDP,1,0,0,0,0
natuerliches-mineralwasser,SP,1,0,0,0,0
natuerliches-mineralwasser,SVP,1,0,0,0,0
gkb,Misc.,1,0,0,0,0
gkb,BDP,1,0,0,0,0
gkb,EVP,1,0,0,0,0
gkb,GLP,1,0,0,0,0
gkb,CVP,1,1,0.000110497237569061,1,1
gkb,GPS,1,0,0,0,0
gkb,FDP,1,0,0,0,0
gkb,SP,1,0,0,0,0
gkb,SVP,1,0,0,0,0
glueckskette,Misc.,1,0,0,0,0
glueckskette,BDP,1,0,0,0,0
glueckskette,EVP,1,0,0,0,0
glueckskette,GLP,1,0,0,0,0
glueckskette,CVP,1,1,0.000110497237569061,1,1
glueckskette,GPS,1,0,0,0,0
glueckskette,FDP,1,0,0,0,0
glueckskette,SP,1,0,0,0,0
glueckskette,SVP,1,0,0,0,0
hanser-literaturverlage,Misc.,1,0,0,0,0
hanser-literaturverlage,BDP,1,0,0,0,0
hanser-literaturverlage,EVP,1,0,0,0,0
hanser-literaturverlage,GLP,1,0,0,0,0
hanser-literaturverlage,CVP,1,1,0.000110497237569061,1,1
hanser-literaturverlage,GPS,1,0,0,0,0
hanser-literaturverlage,FDP,1,0,0,0,0
hanser-literaturverlage,SP,1,0,0,0,0
hanser-literaturverlage,SVP,1,0,0,0,0
ilbernina,Misc.,3,0,0,0,0
ilbernina,BDP,3,0,0,0,0
ilbernina,EVP,3,0,0,0,0
ilbernina,GLP,3,0,0,0,0
ilbernina,CVP,3,3,0.000331491712707182,1,1
ilbernina,GPS,3,0,0,0,0
ilbernina,FDP,3,0,0,0,0
ilbernina,SP,3,0,0,0,0
ilbernina,SVP,3,0,0,0,0
ilgrigioneitaliano,Misc.,2,0,0,0,0
ilgrigioneitaliano,BDP,2,0,0,0,0
ilgrigioneitaliano,EVP,2,0,0,0,0
ilgrigioneitaliano,GLP,2,0,0,0,0
ilgrigioneitaliano,CVP,2,2,0.000220994475138122,1,1
ilgrigioneitaliano,GPS,2,0,0,0,0
ilgrigioneitaliano,FDP,2,0,0,0,0
ilgrigioneitaliano,SP,2,0,0,0,0
ilgrigioneitaliano,SVP,2,0,0,0,0
martincandinas,Misc.,1,0,0,0,0
martincandinas,BDP,1,0,0,0,0
martincandinas,EVP,1,0,0,0,0
martincandinas,GLP,1,0,0,0,0
martincandinas,CVP,1,1,0.000110497237569061,1,1
martincandinas,GPS,1,0,0,0,0
martincandinas,FDP,1,0,0,0,0
martincandinas,SP,1,0,0,0,0
martincandinas,SVP,1,0,0,0,0
bibel-und-2012,Misc.,1,0,0,0,0
bibel-und-2012,BDP,1,0,0,0,0
bibel-und-2012,EVP,1,0,0,0,0
bibel-und-2012,GLP,1,0,0,0,0
bibel-und-2012,CVP,1,0,0,0,0
bibel-und-2012,GPS,1,0,0,0,0
bibel-und-2012,FDP,1,0,0,0,0
bibel-und-2012,SP,1,0,0,0,0
bibel-und-2012,SVP,1,1,0.000113752701626664,1,1
inuddernews,Misc.,1,0,0,0,0
inuddernews,BDP,1,0,0,0,0
inuddernews,EVP,1,0,0,0,0
inuddernews,GLP,1,0,0,0,0
inuddernews,CVP,1,0,0,0,0
inuddernews,GPS,1,0,0,0,0
inuddernews,FDP,1,0,0,0,0
inuddernews,SP,1,0,0,0,0
inuddernews,SVP,1,1,0.000113752701626664,1,1
affolteranzeiger,Misc.,2,0,0,0,0
affolteranzeiger,BDP,2,0,0,0,0
affolteranzeiger,EVP,2,0,0,0,0
affolteranzeiger,GLP,2,0,0,0,0
affolteranzeiger,CVP,2,0,0,0,0
affolteranzeiger,GPS,2,0,0,0,0
affolteranzeiger,FDP,2,0,0,0,0
affolteranzeiger,SP,2,0,0,0,0
affolteranzeiger,SVP,2,2,0.000227505403253327,1,1
ami-informiert,Misc.,1,0,0,0,0
ami-informiert,BDP,1,0,0,0,0
ami-informiert,EVP,1,0,0,0,0
ami-informiert,GLP,1,0,0,0,0
ami-informiert,CVP,1,0,0,0,0
ami-informiert,GPS,1,0,0,0,0
ami-informiert,FDP,1,0,0,0,0
ami-informiert,SP,1,0,0,0,0
ami-informiert,SVP,1,1,0.000113752701626664,1,1
faire-milch,Misc.,1,0,0,0,0
faire-milch,BDP,1,0,0,0,0
faire-milch,EVP,1,0,0,0,0
faire-milch,GLP,1,0,0,0,0
faire-milch,CVP,1,0,0,0,0
faire-milch,GPS,1,0,0,0,0
faire-milch,FDP,1,0,0,0,0
faire-milch,SP,1,0,0,0,0
faire-milch,SVP,1,1,0.000113752701626664,1,1
ahvplus-initiative,Misc.,3,0,0,0,0
ahvplus-initiative,BDP,3,0,0,0,0
ahvplus-initiative,EVP,3,0,0,0,0
ahvplus-initiative,GLP,3,0,0,0,0
ahvplus-initiative,CVP,3,0,0,0,0
ahvplus-initiative,GPS,3,0,0,0,0
ahvplus-initiative,FDP,3,0,0,0,0
ahvplus-initiative,SP,3,3,0.000178507675830061,1,1
ahvplus-initiative,SVP,3,0,0,0,0
amazon-barbie,Misc.,1,0,0,0,0
amazon-barbie,BDP,1,0,0,0,0
amazon-barbie,EVP,1,0,0,0,0
amazon-barbie,GLP,1,0,0,0,0
amazon-barbie,CVP,1,0,0,0,0
amazon-barbie,GPS,1,0,0,0,0
amazon-barbie,FDP,1,0,0,0,0
amazon-barbie,SP,1,1,5.95025586100202e-05,1,1
amazon-barbie,SVP,1,0,0,0,0
christameier,Misc.,2,0,0,0,0
christameier,BDP,2,0,0,0,0
christameier,EVP,2,0,0,0,0
christameier,GLP,2,0,0,0,0
christameier,CVP,2,0,0,0,0
christameier,GPS,2,0,0,0,0
christameier,FDP,2,0,0,0,0
christameier,SP,2,2,0.00011900511722004,1,1
christameier,SVP,2,0,0,0,0
christine-stokar,Misc.,2,0,0,0,0
christine-stokar,BDP,2,0,0,0,0
christine-stokar,EVP,2,0,0,0,0
christine-stokar,GLP,2,0,0,0,0
christine-stokar,CVP,2,0,0,0,0
christine-stokar,GPS,2,0,0,0,0
christine-stokar,FDP,2,0,0,0,0
christine-stokar,SP,2,2,0.00011900511722004,1,1
christine-stokar,SVP,2,0,0,0,0
fotocommunity,Misc.,1,0,0,0,0
fotocommunity,BDP,1,0,0,0,0
fotocommunity,EVP,1,0,0,0,0
fotocommunity,GLP,1,0,0,0,0
fotocommunity,CVP,1,0,0,0,0
fotocommunity,GPS,1,0,0,0,0
fotocommunity,FDP,1,0,0,0,0
fotocommunity,SP,1,1,5.95025586100202e-05,1,1
fotocommunity,SVP,1,0,0,0,0
gms-minderheiten,Misc.,1,0,0,0,0
gms-minderheiten,BDP,1,0,0,0,0
gms-minderheiten,EVP,1,0,0,0,0
gms-minderheiten,GLP,1,0,0,0,0
gms-minderheiten,CVP,1,0,0,0,0
gms-minderheiten,GPS,1,0,0,0,0
gms-minderheiten,FDP,1,0,0,0,0
gms-minderheiten,SP,1,1,5.95025586100202e-05,1,1
gms-minderheiten,SVP,1,0,0,0,0
hierzuhause,Misc.,1,0,0,0,0
hierzuhause,BDP,1,0,0,0,0
hierzuhause,EVP,1,0,0,0,0
hierzuhause,GLP,1,0,0,0,0
hierzuhause,CVP,1,0,0,0,0
hierzuhause,GPS,1,0,0,0,0
hierzuhause,FDP,1,0,0,0,0
hierzuhause,SP,1,1,5.95025586100202e-05,1,1
hierzuhause,SVP,1,0,0,0,0
map-f,Misc.,1,0,0,0,0
map-f,BDP,1,0,0,0,0
map-f,EVP,1,0,0,0,0
map-f,GLP,1,0,0,0,0
map-f,CVP,1,0,0,0,0
map-f,GPS,1,0,0,0,0
map-f,FDP,1,0,0,0,0
map-f,SP,1,1,5.95025586100202e-05,1,1
map-f,SVP,1,0,0,0,0
reformiert,Misc.,1,0,0,0,0
reformiert,BDP,1,0,0,0,0
reformiert,EVP,1,0,0,0,0
reformiert,GLP,1,0,0,0,0
reformiert,CVP,1,0,0,0,0
reformiert,GPS,1,0,0,0,0
reformiert,FDP,1,0,0,0,0
reformiert,SP,1,1,5.95025586100202e-05,1,1
reformiert,SVP,1,0,0,0,0
sea-eye,Misc.,2,0,0,0,0
sea-eye,BDP,2,0,0,0,0
sea-eye,EVP,2,0,0,0,0
sea-eye,GLP,2,0,0,0,0
sea-eye,CVP,2,0,0,0,0
sea-eye,GPS,2,0,0,0,0
sea-eye,FDP,2,0,0,0,0
sea-eye,SP,2,2,0.00011900511722004,1,1
sea-eye,SVP,2,0,0,0,0
wandzeitung,Misc.,1,0,0,0,0
wandzeitung,BDP,1,0,0,0,0
wandzeitung,EVP,1,0,0,0,0
wandzeitung,GLP,1,0,0,0,0
wandzeitung,CVP,1,0,0,0,0
wandzeitung,GPS,1,0,0,0,0
wandzeitung,FDP,1,0,0,0,0
wandzeitung,SP,1,1,5.95025586100202e-05,1,1
wandzeitung,SVP,1,0,0,0,0
aktivistin,Misc.,2,0,0,0,0
aktivistin,BDP,2,0,0,0,0
aktivistin,EVP,2,0,0,0,0
aktivistin,GLP,2,0,0,0,0
aktivistin,CVP,2,0,0,0,0
aktivistin,GPS,2,0,0,0,0
aktivistin,FDP,2,0,0,0,0
aktivistin,SP,2,2,0.00011900511722004,1,1
aktivistin,SVP,2,0,0,0,0
sao,Misc.,1,0,0,0,0
sao,BDP,1,0,0,0,0
sao,EVP,1,0,0,0,0
sao,GLP,1,0,0,0,0
sao,CVP,1,0,0,0,0
sao,GPS,1,0,0,0,0
sao,FDP,1,0,0,0,0
sao,SP,1,1,5.95025586100202e-05,1,1
sao,SVP,1,0,0,0,0
steuerreform-zh,Misc.,1,0,0,0,0
steuerreform-zh,BDP,1,0,0,0,0
steuerreform-zh,EVP,1,0,0,0,0
steuerreform-zh,GLP,1,0,0,0,0
steuerreform-zh,CVP,1,0,0,0,0
steuerreform-zh,GPS,1,0,0,0,0
steuerreform-zh,FDP,1,0,0,0,0
steuerreform-zh,SP,1,1,5.95025586100202e-05,1,1
steuerreform-zh,SVP,1,0,0,0,0
stop-racial-profiling,Misc.,2,0,0,0,0
stop-racial-profiling,BDP,2,0,0,0,0
stop-racial-profiling,EVP,2,0,0,0,0
stop-racial-profiling,GLP,2,0,0,0,0
stop-racial-profiling,CVP,2,0,0,0,0
stop-racial-profiling,GPS,2,0,0,0,0
stop-racial-profiling,FDP,2,0,0,0,0
stop-racial-profiling,SP,2,2,0.00011900511722004,1,1
stop-racial-profiling,SVP,2,0,0,0,0
thedailybeast,Misc.,1,0,0,0,0
thedailybeast,BDP,1,0,0,0,0
thedailybeast,EVP,1,0,0,0,0
thedailybeast,GLP,1,0,0,0,0
thedailybeast,CVP,1,0,0,0,0
thedailybeast,GPS,1,0,0,0,0
thedailybeast,FDP,1,0,0,0,0
thedailybeast,SP,1,1,5.95025586100202e-05,1,1
thedailybeast,SVP,1,0,0,0,0
djiktzh,Misc.,1,0,0,0,0
djiktzh,BDP,1,0,0,0,0
djiktzh,EVP,1,0,0,0,0
djiktzh,GLP,1,0,0,0,0
djiktzh,CVP,1,0,0,0,0
djiktzh,GPS,1,0,0,0,0
djiktzh,FDP,1,0,0,0,0
djiktzh,SP,1,1,5.95025586100202e-05,1,1
djiktzh,SVP,1,0,0,0,0
xn--whlen-sie-v2a,Misc.,1,0,0,0,0
xn--whlen-sie-v2a,BDP,1,0,0,0,0
xn--whlen-sie-v2a,EVP,1,0,0,0,0
xn--whlen-sie-v2a,GLP,1,0,0,0,0
xn--whlen-sie-v2a,CVP,1,0,0,0,0
xn--whlen-sie-v2a,GPS,1,0,0,0,0
xn--whlen-sie-v2a,FDP,1,0,0,0,0
xn--whlen-sie-v2a,SP,1,1,5.95025586100202e-05,1,1
xn--whlen-sie-v2a,SVP,1,0,0,0,0
balkanstories,Misc.,1,0,0,0,0
balkanstories,BDP,1,0,0,0,0
balkanstories,EVP,1,0,0,0,0
balkanstories,GLP,1,0,0,0,0
balkanstories,CVP,1,0,0,0,0
balkanstories,GPS,1,0,0,0,0
balkanstories,FDP,1,0,0,0,0
balkanstories,SP,1,1,5.95025586100202e-05,1,1
balkanstories,SVP,1,0,0,0,0
kosmos,Misc.,3,0,0,0,0
kosmos,BDP,3,0,0,0,0
kosmos,EVP,3,0,0,0,0
kosmos,GLP,3,0,0,0,0
kosmos,CVP,3,0,0,0,0
kosmos,GPS,3,0,0,0,0
kosmos,FDP,3,0,0,0,0
kosmos,SP,3,3,0.000178507675830061,1,1
kosmos,SVP,3,0,0,0,0
sexarbeit-ist-arbeit,Misc.,1,0,0,0,0
sexarbeit-ist-arbeit,BDP,1,0,0,0,0
sexarbeit-ist-arbeit,EVP,1,0,0,0,0
sexarbeit-ist-arbeit,GLP,1,0,0,0,0
sexarbeit-ist-arbeit,CVP,1,0,0,0,0
sexarbeit-ist-arbeit,GPS,1,0,0,0,0
sexarbeit-ist-arbeit,FDP,1,0,0,0,0
sexarbeit-ist-arbeit,SP,1,1,5.95025586100202e-05,1,1
sexarbeit-ist-arbeit,SVP,1,0,0,0,0
home,Misc.,1,0,0,0,0
home,BDP,1,0,0,0,0
home,EVP,1,0,0,0,0
home,GLP,1,0,0,0,0
home,CVP,1,0,0,0,0
home,GPS,1,0,0,0,0
home,FDP,1,0,0,0,0
home,SP,1,1,5.95025586100202e-05,1,1
home,SVP,1,0,0,0,0
aerzte-ohne-grenzen,Misc.,1,0,0,0,0
aerzte-ohne-grenzen,BDP,1,0,0,0,0
aerzte-ohne-grenzen,EVP,1,0,0,0,0
aerzte-ohne-grenzen,GLP,1,0,0,0,0
aerzte-ohne-grenzen,CVP,1,0,0,0,0
aerzte-ohne-grenzen,GPS,1,0,0,0,0
aerzte-ohne-grenzen,FDP,1,0,0,0,0
aerzte-ohne-grenzen,SP,1,1,5.95025586100202e-05,1,1
aerzte-ohne-grenzen,SVP,1,0,0,0,0
lifeboatexperiment,Misc.,1,0,0,0,0
lifeboatexperiment,BDP,1,0,0,0,0
lifeboatexperiment,EVP,1,0,0,0,0
lifeboatexperiment,GLP,1,0,0,0,0
lifeboatexperiment,CVP,1,0,0,0,0
lifeboatexperiment,GPS,1,0,0,0,0
lifeboatexperiment,FDP,1,0,0,0,0
lifeboatexperiment,SP,1,1,5.95025586100202e-05,1,1
lifeboatexperiment,SVP,1,0,0,0,0
schweizervorlesetag,Misc.,1,0,0,0,0
schweizervorlesetag,BDP,1,0,0,0,0
schweizervorlesetag,EVP,1,0,0,0,0
schweizervorlesetag,GLP,1,0,0,0,0
schweizervorlesetag,CVP,1,0,0,0,0
schweizervorlesetag,GPS,1,0,0,0,0
schweizervorlesetag,FDP,1,0,0,0,0
schweizervorlesetag,SP,1,1,5.95025586100202e-05,1,1
schweizervorlesetag,SVP,1,0,0,0,0
serienjunkies,Misc.,1,0,0,0,0
serienjunkies,BDP,1,0,0,0,0
serienjunkies,EVP,1,0,0,0,0
serienjunkies,GLP,1,0,0,0,0
serienjunkies,CVP,1,0,0,0,0
serienjunkies,GPS,1,0,0,0,0
serienjunkies,FDP,1,0,0,0,0
serienjunkies,SP,1,1,5.95025586100202e-05,1,1
serienjunkies,SVP,1,0,0,0,0
zuflucht,Misc.,1,0,0,0,0
zuflucht,BDP,1,0,0,0,0
zuflucht,EVP,1,0,0,0,0
zuflucht,GLP,1,0,0,0,0
zuflucht,CVP,1,0,0,0,0
zuflucht,GPS,1,0,0,0,0
zuflucht,FDP,1,0,0,0,0
zuflucht,SP,1,1,5.95025586100202e-05,1,1
zuflucht,SVP,1,0,0,0,0
jsvp-sg,Misc.,3,0,0,0,0
jsvp-sg,BDP,3,0,0,0,0
jsvp-sg,EVP,3,0,0,0,0
jsvp-sg,GLP,3,0,0,0,0
jsvp-sg,CVP,3,0,0,0,0
jsvp-sg,GPS,3,0,0,0,0
jsvp-sg,FDP,3,0,0,0,0
jsvp-sg,SP,3,0,0,0,0
jsvp-sg,SVP,3,3,0.000341258104879991,1,1
campaign-hackdays,Misc.,1,0,0,0,0
campaign-hackdays,BDP,1,0,0,0,0
campaign-hackdays,EVP,1,0,0,0,0
campaign-hackdays,GLP,1,0,0,0,0
campaign-hackdays,CVP,1,0,0,0,0
campaign-hackdays,GPS,1,0,0,0,0
campaign-hackdays,FDP,1,0,0,0,0
campaign-hackdays,SP,1,1,5.95025586100202e-05,1,1
campaign-hackdays,SVP,1,0,0,0,0
mediamatters,Misc.,1,0,0,0,0
mediamatters,BDP,1,0,0,0,0
mediamatters,EVP,1,0,0,0,0
mediamatters,GLP,1,0,0,0,0
mediamatters,CVP,1,0,0,0,0
mediamatters,GPS,1,0,0,0,0
mediamatters,FDP,1,0,0,0,0
mediamatters,SP,1,1,5.95025586100202e-05,1,1
mediamatters,SVP,1,0,0,0,0
politicsofcolor,Misc.,1,0,0,0,0
politicsofcolor,BDP,1,0,0,0,0
politicsofcolor,EVP,1,0,0,0,0
politicsofcolor,GLP,1,0,0,0,0
politicsofcolor,CVP,1,0,0,0,0
politicsofcolor,GPS,1,0,0,0,0
politicsofcolor,FDP,1,0,0,0,0
politicsofcolor,SP,1,1,5.95025586100202e-05,1,1
politicsofcolor,SVP,1,0,0,0,0
femmefact,Misc.,5,0,0,0,0
femmefact,BDP,5,0,0,0,0
femmefact,EVP,5,0,0,0,0
femmefact,GLP,5,0,0,0,0
femmefact,CVP,5,0,0,0,0
femmefact,GPS,5,0,0,0,0
femmefact,FDP,5,0,0,0,0
femmefact,SP,5,5,0.000297512793050101,1,1
femmefact,SVP,5,0,0,0,0
roentgenplatzfest,Misc.,1,0,0,0,0
roentgenplatzfest,BDP,1,0,0,0,0
roentgenplatzfest,EVP,1,0,0,0,0
roentgenplatzfest,GLP,1,0,0,0,0
roentgenplatzfest,CVP,1,0,0,0,0
roentgenplatzfest,GPS,1,0,0,0,0
roentgenplatzfest,FDP,1,0,0,0,0
roentgenplatzfest,SP,1,1,5.95025586100202e-05,1,1
roentgenplatzfest,SVP,1,0,0,0,0
inforum,Misc.,1,0,0,0,0
inforum,BDP,1,0,0,0,0
inforum,EVP,1,0,0,0,0
inforum,GLP,1,0,0,0,0
inforum,CVP,1,0,0,0,0
inforum,GPS,1,0,0,0,0
inforum,FDP,1,0,0,0,0
inforum,SP,1,1,5.95025586100202e-05,1,1
inforum,SVP,1,0,0,0,0
werner-seitz,Misc.,1,0,0,0,0
werner-seitz,BDP,1,0,0,0,0
werner-seitz,EVP,1,0,0,0,0
werner-seitz,GLP,1,0,0,0,0
werner-seitz,CVP,1,0,0,0,0
werner-seitz,GPS,1,0,0,0,0
werner-seitz,FDP,1,0,0,0,0
werner-seitz,SP,1,1,5.95025586100202e-05,1,1
werner-seitz,SVP,1,0,0,0,0
x-traonline,Misc.,1,0,0,0,0
x-traonline,BDP,1,0,0,0,0
x-traonline,EVP,1,0,0,0,0
x-traonline,GLP,1,0,0,0,0
x-traonline,CVP,1,0,0,0,0
x-traonline,GPS,1,0,0,0,0
x-traonline,FDP,1,0,0,0,0
x-traonline,SP,1,1,5.95025586100202e-05,1,1
x-traonline,SVP,1,0,0,0,0
fivethirtyeight,Misc.,2,0,0,0,0
fivethirtyeight,BDP,2,0,0,0,0
fivethirtyeight,EVP,2,0,0,0,0
fivethirtyeight,GLP,2,0,0,0,0
fivethirtyeight,CVP,2,0,0,0,0
fivethirtyeight,GPS,2,0,0,0,0
fivethirtyeight,FDP,2,0,0,0,0
fivethirtyeight,SP,2,2,0.00011900511722004,1,1
fivethirtyeight,SVP,2,0,0,0,0
aeon,Misc.,1,0,0,0,0
aeon,BDP,1,0,0,0,0
aeon,EVP,1,0,0,0,0
aeon,GLP,1,0,0,0,0
aeon,CVP,1,0,0,0,0
aeon,GPS,1,0,0,0,0
aeon,FDP,1,0,0,0,0
aeon,SP,1,1,5.95025586100202e-05,1,1
aeon,SVP,1,0,0,0,0
apnews,Misc.,1,0,0,0,0
apnews,BDP,1,0,0,0,0
apnews,EVP,1,0,0,0,0
apnews,GLP,1,0,0,0,0
apnews,CVP,1,0,0,0,0
apnews,GPS,1,0,0,0,0
apnews,FDP,1,0,0,0,0
apnews,SP,1,1,5.95025586100202e-05,1,1
apnews,SVP,1,0,0,0,0
digitalswitzerland,Misc.,1,0,0,0,0
digitalswitzerland,BDP,1,0,0,0,0
digitalswitzerland,EVP,1,0,0,0,0
digitalswitzerland,GLP,1,0,0,0,0
digitalswitzerland,CVP,1,0,0,0,0
digitalswitzerland,GPS,1,0,0,0,0
digitalswitzerland,FDP,1,0,0,0,0
